season,crop_name,pest&disease_name,state,district,week1,week2,Tmin1,Tmin2,Tmax1,Tmax2,Tavg1,Tavg2,RHavg1,RHavg2,RHmax1,RHmax2,RHmin1,RHmin2,Rain1,Rain2,SSH1,SSH2,Wind1,Wind2,pest_slug
Kharif,Cotton,Spotted Bollworm,Odisha,Gajapati,12,18,24,26,31,33,,,,,86,90,66,70,68,88,4,5,6,8,spotted-bollworm
Kharif,Cotton,Spotted Bollworm,Odisha,Ganjam,12,16,25,27,33,35,,,,,82,86,62,66,55,72,5,6,7,9,spotted-bollworm
Kharif,Cotton,Spotted Bollworm,Odisha,Jagatsinghapur,12,15,26,28,34,36,,,,,85,89,65,69,63,82,4,5,8,10,spotted-bollworm
Kharif,Cotton,Spotted Bollworm,Odisha,Jajpur,11,16,25,27,33,35,,,,,80,84,60,64,48,62,5,6,7,9,spotted-bollworm
Kharif,Cotton,Spotted Bollworm,Odisha,Jharsuguda,10,17,23,25,31,33,,,,,69,73,49,53,26,40,6,7,5,7,spotted-bollworm
Kharif,Cotton,Spotted Bollworm,Odisha,Kalahandi,11,18,24,26,32,34,,,,,72,76,52,56,32,46,6,7,6,8,spotted-bollworm
Kharif,Cotton,Spotted Bollworm,Odisha,Kandhamal,11,18,23,25,29,31,,,,,84,88,64,68,58,76,4,5,6,8,spotted-bollworm
Kharif,Cotton,Spotted Bollworm,Odisha,Kendrapara,12,15,26,28,34,36,,,,,87,91,67,71,68,90,4,5,8,10,spotted-bollworm
Kharif,Cotton,Spotted Bollworm,Odisha,Keonjhar,10,17,23,25,31,33,,,,,71,75,51,55,31,45,6,7,5,7,spotted-bollworm
Kharif,Cotton,Spotted Bollworm,Odisha,Khordha,11,16,25,27,33,35,,,,,81,85,61,65,50,66,5,6,7,9,spotted-bollworm
Kharif,Cotton,Spotted Bollworm,Odisha,Koraput,12,18,24,26,30,32,,,,,88,92,68,72,72,92,4,5,6,8,spotted-bollworm
Kharif,Cotton,Spotted Bollworm,Odisha,Malkangiri,12,18,25,27,31,33,,,,,89,93,69,73,75,98,4,5,7,9,spotted-bollworm
Kharif,Cotton,Spotted Bollworm,Odisha,Mayurbhanj,10,17,23,25,31,33,,,,,70,74,50,54,29,43,6,7,5,7,spotted-bollworm
Kharif,Cotton,Spotted Bollworm,Odisha,Nabarangpur,11,18,24,26,32,34,,,,,85,89,65,69,65,85,4,5,6,8,spotted-bollworm
Kharif,Cotton,Spotted Bollworm,Odisha,Nayagarh,11,17,25,27,33,35,,,,,78,82,58,62,44,58,5,6,6,8,spotted-bollworm
Kharif,Cotton,Spotted Bollworm,Odisha,Nuapada,10,18,24,26,32,34,,,,,68,72,48,52,25,38,6,7,5,7,spotted-bollworm
Kharif,Cotton,Spotted Bollworm,Odisha,Puri,12,15,26,28,34,36,,,,,88,92,68,72,70,92,4,5,8,10,spotted-bollworm
Kharif,Cotton,Spotted Bollworm,Odisha,Rayagada,12,18,24,26,30,32,,,,,90,94,70,74,78,100,4,5,6,8,spotted-bollworm
Kharif,Cotton,Spotted Bollworm,Odisha,Sambalpur,11,17,24,26,32,34,,,,,73,77,53,57,34,48,6,7,6,8,spotted-bollworm
Kharif,Cotton,Spotted Bollworm,Odisha,Sonepur,10,17,23,25,31,33,,,,,72,76,52,56,33,47,6,7,5,7,spotted-bollworm
Kharif,Cotton,Spotted Bollworm,Odisha,Sundargarh,10,18,23,25,31,33,,,,,69,73,49,53,27,41,6,7,5,7,spotted-bollworm
Kharif,Cotton,Cotton Aphid,Odisha,Angul,4,12,23,25,31,33,,,,,78,82,58,62,32,45,6,7,5,7,cotton-aphid
Kharif,Cotton,Cotton Aphid,Odisha,Balasore,3,11,24,26,32,34,,,,,84,88,64,68,48,65,5,6,6,8,cotton-aphid
Kharif,Cotton,Cotton Aphid,Odisha,Bargarh,4,13,22,24,30,32,,,,,76,80,56,60,28,40,6,7,5,7,cotton-aphid
Kharif,Cotton,Cotton Aphid,Odisha,Bhadrak,3,12,25,27,33,35,,,,,85,89,65,69,52,70,5,6,6,8,cotton-aphid
Kharif,Cotton,Cotton Aphid,Odisha,Balangir,5,13,23,25,31,33,,,,,74,78,54,58,24,36,6,7,5,7,cotton-aphid
Kharif,Cotton,Cotton Aphid,Odisha,Boudh,4,12,23,25,31,33,,,,,77,81,57,61,30,42,6,7,5,7,cotton-aphid
Kharif,Cotton,Cotton Aphid,Odisha,Cuttack,3,11,25,27,33,35,,,,,86,90,66,70,55,72,5,6,6,8,cotton-aphid
Kharif,Cotton,Cotton Aphid,Odisha,Deogarh,4,12,22,24,30,32,,,,,73,77,53,57,22,34,6,7,4,6,cotton-aphid
Kharif,Cotton,Cotton Aphid,Odisha,Dhenkanal,4,12,24,26,32,34,,,,,79,83,59,63,36,50,6,7,5,7,cotton-aphid
Kharif,Cotton,Cotton Aphid,Odisha,Gajapati,5,13,24,26,31,33,,,,,88,92,68,72,60,78,4,5,5,7,cotton-aphid
Kharif,Cotton,Cotton Aphid,Odisha,Ganjam,3,11,25,27,33,35,,,,,83,87,63,67,50,68,5,6,6,8,cotton-aphid
Kharif,Cotton,Cotton Aphid,Odisha,Jagatsinghapur,3,10,26,28,34,36,,,,,87,91,67,71,58,76,4,5,6,8,cotton-aphid
Kharif,Cotton,Cotton Aphid,Odisha,Jajpur,3,11,24,26,32,34,,,,,82,86,62,66,44,60,5,6,6,8,cotton-aphid
Kharif,Cotton,Cotton Aphid,Odisha,Jharsuguda,4,12,22,24,30,32,,,,,71,75,51,55,20,30,6,7,4,6,cotton-aphid
Kharif,Cotton,Cotton Aphid,Odisha,Kalahandi,5,13,23,25,31,33,,,,,75,79,55,59,26,38,6,7,5,7,cotton-aphid
Kharif,Cotton,Cotton Aphid,Odisha,Kandhamal,5,13,22,24,29,31,,,,,85,89,65,69,55,72,4,5,5,7,cotton-aphid
Kharif,Cotton,Cotton Aphid,Odisha,Kendrapara,3,10,26,28,34,36,,,,,89,93,69,73,65,82,4,5,6,8,cotton-aphid
Kharif,Cotton,Cotton Aphid,Odisha,Keonjhar,4,12,22,24,30,32,,,,,74,78,54,58,25,37,6,7,4,6,cotton-aphid
Kharif,Cotton,Cotton Aphid,Odisha,Khordha,3,11,25,27,33,35,,,,,83,87,63,67,48,64,5,6,6,8,cotton-aphid
Kharif,Cotton,Cotton Aphid,Odisha,Koraput,5,13,23,25,29,31,,,,,90,94,70,74,70,88,4,5,5,7,cotton-aphid
Kharif,Cotton,Cotton Aphid,Odisha,Malkangiri,5,13,24,26,30,32,,,,,91,95,71,75,72,90,4,5,6,8,cotton-aphid
Kharif,Cotton,Cotton Aphid,Odisha,Mayurbhanj,4,12,22,24,30,32,,,,,72,76,52,56,23,35,6,7,4,6,cotton-aphid
Kharif,Cotton,Cotton Aphid,Odisha,Nabarangpur,5,13,23,25,31,33,,,,,87,91,67,71,60,80,4,5,5,7,cotton-aphid
Kharif,Cotton,Cotton Aphid,Odisha,Nayagarh,4,12,24,26,32,34,,,,,80,84,60,64,40,55,5,6,5,7,cotton-aphid
Kharif,Cotton,Cotton Aphid,Odisha,Nuapada,5,13,23,25,31,33,,,,,69,73,49,53,18,28,6,7,4,6,cotton-aphid
Kharif,Cotton,Cotton Aphid,Odisha,Puri,3,10,26,28,34,36,,,,,90,94,70,74,68,85,4,5,6,8,cotton-aphid
Kharif,Cotton,Cotton Aphid,Odisha,Rayagada,5,13,23,25,29,31,,,,,92,96,72,76,75,95,4,5,5,7,cotton-aphid
Kharif,Cotton,Cotton Aphid,Odisha,Sambalpur,4,12,23,25,31,33,,,,,76,80,56,60,30,42,6,7,5,7,cotton-aphid
Kharif,Cotton,Cotton Aphid,Odisha,Sonepur,4,12,22,24,30,32,,,,,75,79,55,59,28,40,6,7,4,6,cotton-aphid
Kharif,Cotton,Cotton Aphid,Odisha,Sundargarh,4,13,22,24,30,32,,,,,70,74,50,54,22,34,6,7,4,6,cotton-aphid
Kharif,Cotton,Leafhopper,Odisha,Angul,4,14,23,25,31,33,,,,,74,78,54,58,28,40,6,7,5,7,leafhopper
Kharif,Cotton,Leafhopper,Odisha,Balasore,3,13,24,26,32,34,,,,,80,84,60,64,45,62,5,6,6,8,leafhopper
Kharif,Cotton,Leafhopper,Odisha,Bargarh,4,15,22,24,30,32,,,,,72,76,52,56,24,36,6,7,4,6,leafhopper
Kharif,Cotton,Leafhopper,Odisha,Bhadrak,3,14,25,27,33,35,,,,,82,86,62,66,48,66,5,6,6,8,leafhopper
Kharif,Cotton,Leafhopper,Odisha,Balangir,5,15,23,25,31,33,,,,,70,74,50,54,20,32,6,7,4,6,leafhopper
Kharif,Cotton,Leafhopper,Odisha,Boudh,4,14,23,25,31,33,,,,,73,77,53,57,26,38,6,7,5,7,leafhopper
Kharif,Cotton,Leafhopper,Odisha,Cuttack,3,13,25,27,33,35,,,,,83,87,63,67,52,70,5,6,6,8,leafhopper
Kharif,Cotton,Leafhopper,Odisha,Deogarh,4,14,22,24,30,32,,,,,69,73,49,53,18,30,6,7,4,6,leafhopper
Kharif,Cotton,Leafhopper,Odisha,Dhenkanal,4,14,24,26,32,34,,,,,76,80,56,60,34,48,6,7,5,7,leafhopper
Kharif,Cotton,Leafhopper,Odisha,Gajapati,5,15,24,26,31,33,,,,,85,89,65,69,58,76,4,5,5,7,leafhopper
Kharif,Cotton,Leafhopper,Odisha,Ganjam,3,13,25,27,33,35,,,,,81,85,61,65,46,64,5,6,6,8,leafhopper
Kharif,Cotton,Leafhopper,Odisha,Jagatsinghapur,3,12,26,28,34,36,,,,,84,88,64,68,55,72,4,5,6,8,leafhopper
Kharif,Cotton,Leafhopper,Odisha,Jajpur,3,13,24,26,32,34,,,,,79,83,59,63,40,58,5,6,6,8,leafhopper
Kharif,Cotton,Leafhopper,Odisha,Jharsuguda,4,14,22,24,30,32,,,,,68,72,48,52,16,26,6,7,4,6,leafhopper
Kharif,Cotton,Leafhopper,Odisha,Kalahandi,5,16,23,25,31,33,,,,,71,75,51,55,22,34,6,7,5,7,leafhopper
Kharif,Cotton,Leafhopper,Odisha,Kandhamal,5,15,22,24,29,31,,,,,83,87,63,67,50,68,4,5,5,7,leafhopper
Kharif,Cotton,Leafhopper,Odisha,Kendrapara,3,12,26,28,34,36,,,,,86,90,66,70,60,78,4,5,6,8,leafhopper
Kharif,Cotton,Leafhopper,Odisha,Keonjhar,4,14,22,24,30,32,,,,,71,75,51,55,20,32,6,7,4,6,leafhopper
Kharif,Cotton,Leafhopper,Odisha,Khordha,3,13,25,27,33,35,,,,,80,84,60,64,44,60,5,6,6,8,leafhopper
Kharif,Cotton,Leafhopper,Odisha,Koraput,5,16,23,25,29,31,,,,,88,92,68,72,65,85,4,5,5,7,leafhopper
Kharif,Cotton,Leafhopper,Odisha,Malkangiri,5,16,24,26,30,32,,,,,89,93,69,73,68,88,4,5,6,8,leafhopper
Kharif,Cotton,Leafhopper,Odisha,Mayurbhanj,4,14,22,24,30,32,,,,,70,74,50,54,18,30,6,7,4,6,leafhopper
Kharif,Cotton,Leafhopper,Odisha,Nabarangpur,5,16,23,25,31,33,,,,,84,88,64,68,55,75,4,5,5,7,leafhopper
Kharif,Cotton,Leafhopper,Odisha,Nayagarh,4,14,24,26,32,34,,,,,77,81,57,61,36,50,5,6,5,7,leafhopper
Kharif,Cotton,Leafhopper,Odisha,Nuapada,5,16,23,25,31,33,,,,,67,71,47,51,14,24,6,7,4,6,leafhopper
Kharif,Cotton,Leafhopper,Odisha,Puri,3,12,26,28,34,36,,,,,88,92,68,72,62,80,4,5,6,8,leafhopper
Kharif,Cotton,Leafhopper,Odisha,Rayagada,5,16,23,25,29,31,,,,,90,94,70,74,72,92,4,5,5,7,leafhopper
Kharif,Cotton,Leafhopper,Odisha,Sambalpur,4,14,23,25,31,33,,,,,72,76,52,56,26,38,6,7,5,7,leafhopper
Kharif,Cotton,Leafhopper,Odisha,Sonepur,4,14,22,24,30,32,,,,,71,75,51,55,24,36,6,7,4,6,leafhopper
Kharif,Cotton,Leafhopper,Odisha,Sundargarh,4,15,22,24,30,32,,,,,68,72,48,52,16,28,6,7,4,6,leafhopper
Kharif,Cotton,Mealybug,Odisha,Angul,6,18,24,26,32,34,,,,,72,76,52,56,20,32,6,7,5,7,mealybug
Kharif,Cotton,Mealybug,Odisha,Balasore,5,17,25,27,33,35,,,,,78,82,58,62,35,48,5,6,6,8,mealybug
Kharif,Cotton,Mealybug,Odisha,Bargarh,6,18,23,25,31,33,,,,,70,74,50,54,18,30,6,7,4,6,mealybug
Kharif,Cotton,Mealybug,Odisha,Bhadrak,5,18,26,28,34,36,,,,,80,84,60,64,38,52,5,6,6,8,mealybug
Kharif,Cotton,Mealybug,Odisha,Balangir,7,17,24,26,32,34,,,,,68,72,48,52,15,26,6,7,4,6,mealybug
Kharif,Cotton,Mealybug,Odisha,Boudh,6,18,24,26,32,34,,,,,71,75,51,55,22,34,6,7,5,7,mealybug
Kharif,Cotton,Mealybug,Odisha,Cuttack,5,17,26,28,34,36,,,,,81,85,61,65,40,55,5,6,6,8,mealybug
Kharif,Cotton,Mealybug,Odisha,Deogarh,6,18,23,25,31,33,,,,,67,71,47,51,14,24,6,7,4,6,mealybug
Kharif,Cotton,Mealybug,Odisha,Dhenkanal,6,18,25,27,33,35,,,,,74,78,54,58,28,42,6,7,5,7,mealybug
Kharif,Cotton,Mealybug,Odisha,Gajapati,7,17,24,26,31,33,,,,,84,88,64,68,50,65,4,5,5,7,mealybug
Kharif,Cotton,Mealybug,Odisha,Ganjam,5,17,25,27,33,35,,,,,79,83,59,63,36,50,5,6,6,8,mealybug
Kharif,Cotton,Mealybug,Odisha,Jagatsinghapur,5,16,26,28,34,36,,,,,82,86,62,66,42,58,4,5,6,8,mealybug
Kharif,Cotton,Mealybug,Odisha,Jajpur,5,17,25,27,33,35,,,,,77,81,57,61,30,45,5,6,6,8,mealybug
Kharif,Cotton,Mealybug,Odisha,Jharsuguda,6,18,23,25,31,33,,,,,66,70,46,50,12,22,6,7,4,6,mealybug
Kharif,Cotton,Mealybug,Odisha,Kalahandi,7,18,24,26,32,34,,,,,69,73,49,53,16,28,6,7,5,7,mealybug
Kharif,Cotton,Mealybug,Odisha,Kandhamal,7,18,23,25,29,31,,,,,82,86,62,66,45,60,4,5,5,7,mealybug
Kharif,Cotton,Mealybug,Odisha,Kendrapara,5,16,26,28,34,36,,,,,83,87,63,67,48,62,4,5,6,8,mealybug
Kharif,Cotton,Mealybug,Odisha,Keonjhar,6,18,23,25,31,33,,,,,70,74,50,54,18,30,6,7,4,6,mealybug
Kharif,Cotton,Mealybug,Odisha,Khordha,5,17,25,27,33,35,,,,,78,82,58,62,32,46,5,6,6,8,mealybug
Kharif,Cotton,Mealybug,Odisha,Koraput,7,18,24,26,30,32,,,,,87,91,67,71,55,72,4,5,5,7,mealybug
Kharif,Cotton,Mealybug,Odisha,Malkangiri,7,18,25,27,31,33,,,,,88,92,68,72,58,75,4,5,6,8,mealybug
Kharif,Cotton,Mealybug,Odisha,Mayurbhanj,6,18,23,25,31,33,,,,,69,73,49,53,15,26,6,7,4,6,mealybug
Kharif,Cotton,Mealybug,Odisha,Nabarangpur,7,18,24,26,32,34,,,,,83,87,63,67,48,64,4,5,5,7,mealybug
Kharif,Cotton,Mealybug,Odisha,Nayagarh,6,18,25,27,33,35,,,,,75,79,55,59,26,40,5,6,5,7,mealybug
Kharif,Cotton,Mealybug,Odisha,Nuapada,7,17,24,26,32,34,,,,,65,69,45,49,10,20,6,7,4,6,mealybug
Kharif,Cotton,Mealybug,Odisha,Puri,5,16,26,28,34,36,,,,,84,88,64,68,50,66,4,5,6,8,mealybug
Kharif,Cotton,Mealybug,Odisha,Rayagada,7,17,24,26,30,32,,,,,89,93,69,73,60,78,4,5,5,7,mealybug
Kharif,Cotton,Mealybug,Odisha,Sambalpur,6,18,24,26,32,34,,,,,70,74,50,54,20,32,6,7,5,7,mealybug
Kharif,Cotton,Mealybug,Odisha,Sonepur,6,18,23,25,31,33,,,,,69,73,49,53,18,30,6,7,4,6,mealybug
Kharif,Cotton,Mealybug,Odisha,Sundargarh,6,17,23,25,31,33,,,,,66,70,46,50,12,22,6,7,4,6,mealybug
Kharif,Cotton,Thrips,Odisha,Angul,5,9,24,25,33,34,,,,,88,90,60,62,32,48,4,5,6,7,thrips
Kharif,Cotton,Thrips,Odisha,Balasore,6,8,25,26,32,33,,,,,90,92,65,67,38,55,4,5,7,8,thrips
Kharif,Cotton,Thrips,Odisha,Bargarh,6,10,23,24,34,35,,,,,85,88,58,60,28,42,5,6,5,6,thrips
Kharif,Cotton,Thrips,Odisha,Bhadrak,6,9,25,26,31,32,,,,,91,93,66,68,40,60,3,4,8,9,thrips
Kharif,Cotton,Thrips,Odisha,Balangir,5,10,24,25,35,36,,,,,84,87,55,57,25,40,5,6,5,6,thrips
Kharif,Cotton,Thrips,Odisha,Boudh,6,9,24,26,33,34,,,,,86,89,59,61,30,45,5,6,6,7,thrips
Kharif,Cotton,Thrips,Odisha,Cuttack,6,8,25,27,32,33,,,,,92,94,67,69,36,58,3,4,7,8,thrips
Kharif,Cotton,Thrips,Odisha,Deogarh,5,9,23,24,34,35,,,,,85,87,57,59,29,44,5,6,6,7,thrips
Kharif,Cotton,Thrips,Odisha,Dhenkanal,6,9,24,26,33,34,,,,,88,90,60,62,33,47,4,5,6,7,thrips
Kharif,Cotton,Thrips,Odisha,Gajapati,6,10,23,24,31,32,,,,,93,95,68,70,45,62,3,4,8,9,thrips
Kharif,Cotton,Thrips,Odisha,Ganjam,6,8,24,25,32,33,,,,,91,93,66,68,39,59,4,5,7,8,thrips
Kharif,Cotton,Thrips,Odisha,Jagatsinghapur,6,7,25,26,31,32,,,,,92,94,67,69,42,61,3,4,8,9,thrips
Kharif,Cotton,Thrips,Odisha,Jajpur,6,8,25,26,32,33,,,,,90,92,65,67,37,57,4,5,7,8,thrips
Kharif,Cotton,Thrips,Odisha,Jharsuguda,5,9,24,25,35,36,,,,,84,86,55,57,26,39,6,7,5,6,thrips
Kharif,Cotton,Thrips,Odisha,Kalahandi,5,10,23,24,34,35,,,,,85,87,56,58,27,41,5,6,5,6,thrips
Kharif,Cotton,Thrips,Odisha,Kandhamal,6,10,22,23,30,31,,,,,94,96,70,72,48,65,3,4,8,9,thrips
Kharif,Cotton,Thrips,Odisha,Kendrapara,6,7,25,26,31,32,,,,,93,95,68,70,44,63,3,4,8,9,thrips
Kharif,Cotton,Thrips,Odisha,Keonjhar,5,9,23,24,33,34,,,,,86,88,58,60,31,46,5,6,6,7,thrips
Kharif,Cotton,Thrips,Odisha,Khordha,6,8,25,26,32,33,,,,,91,93,66,68,38,58,4,5,7,8,thrips
Kharif,Cotton,Thrips,Odisha,Koraput,6,10,22,23,29,30,,,,,95,97,72,74,52,70,3,4,9,10,thrips
Kharif,Cotton,Thrips,Odisha,Malkangiri,6,10,23,24,30,31,,,,,94,96,71,73,50,68,3,4,9,10,thrips
Kharif,Cotton,Thrips,Odisha,Mayurbhanj,5,9,23,24,33,34,,,,,87,89,59,61,30,45,5,6,6,7,thrips
Kharif,Cotton,Thrips,Odisha,Nabarangpur,5,10,23,24,34,35,,,,,85,87,56,58,28,42,5,6,5,6,thrips
Kharif,Cotton,Thrips,Odisha,Nayagarh,6,9,24,26,33,34,,,,,88,90,60,62,34,48,4,5,6,7,thrips
Kharif,Cotton,Thrips,Odisha,Nuapada,5,10,24,25,35,36,,,,,83,85,54,56,24,38,6,7,5,6,thrips
Kharif,Cotton,Thrips,Odisha,Puri,6,7,25,26,31,32,,,,,93,95,68,70,43,60,3,4,8,9,thrips
Kharif,Cotton,Thrips,Odisha,Rayagada,6,10,22,23,30,31,,,,,94,96,71,73,49,67,3,4,9,10,thrips
Kharif,Cotton,Thrips,Odisha,Sambalpur,5,9,24,25,34,35,,,,,85,87,57,59,29,43,5,6,6,7,thrips
Kharif,Cotton,Thrips,Odisha,Sonepur,5,9,24,25,35,36,,,,,84,86,55,57,27,41,5,6,5,6,thrips
Kharif,Cotton,Thrips,Odisha,Sundargarh,5,10,23,24,33,34,,,,,86,88,58,60,30,44,5,6,6,7,thrips
Kharif,Cotton,Whitefly,Odisha,Angul,5,16,25,26,34,35,,,,,85,87,58,60,28,42,6,7,6,7,whitefly
Kharif,Cotton,Whitefly,Odisha,Balasore,4,15,26,27,32,33,,,,,88,90,65,67,35,50,5,6,7,8,whitefly
Kharif,Cotton,Whitefly,Odisha,Bargarh,5,17,24,25,35,36,,,,,82,85,55,57,24,38,7,8,5,6,whitefly
Kharif,Cotton,Whitefly,Odisha,Bhadrak,4,16,26,27,31,32,,,,,89,91,66,68,40,55,5,6,8,9,whitefly
Kharif,Cotton,Whitefly,Odisha,Balangir,6,17,25,26,36,37,,,,,80,83,52,54,22,35,7,8,5,6,whitefly
Kharif,Cotton,Whitefly,Odisha,Boudh,5,16,25,27,34,35,,,,,84,86,57,59,26,40,6,7,6,7,whitefly
Kharif,Cotton,Whitefly,Odisha,Cuttack,4,15,26,28,32,33,,,,,90,92,67,69,36,52,5,6,7,8,whitefly
Kharif,Cotton,Whitefly,Odisha,Deogarh,5,16,24,25,35,36,,,,,83,85,56,58,25,39,7,8,6,7,whitefly
Kharif,Cotton,Whitefly,Odisha,Dhenkanal,5,16,25,27,34,35,,,,,86,88,58,60,29,43,6,7,6,7,whitefly
Kharif,Cotton,Whitefly,Odisha,Gajapati,6,17,24,25,31,32,,,,,92,94,70,72,42,58,4,5,8,9,whitefly
Kharif,Cotton,Whitefly,Odisha,Ganjam,4,15,25,26,32,33,,,,,90,92,68,70,38,54,5,6,7,8,whitefly
Kharif,Cotton,Whitefly,Odisha,Jagatsinghapur,4,14,26,27,31,32,,,,,91,93,69,71,40,56,5,6,8,9,whitefly
Kharif,Cotton,Whitefly,Odisha,Jajpur,4,15,26,27,32,33,,,,,88,90,65,67,34,50,5,6,7,8,whitefly
Kharif,Cotton,Whitefly,Odisha,Jharsuguda,5,16,25,26,36,37,,,,,81,83,53,55,21,34,8,9,5,6,whitefly
Kharif,Cotton,Whitefly,Odisha,Kalahandi,6,18,24,25,35,36,,,,,82,84,54,56,23,36,7,8,5,6,whitefly
Kharif,Cotton,Whitefly,Odisha,Kandhamal,6,17,23,24,30,31,,,,,93,95,72,74,45,60,4,5,8,9,whitefly
Kharif,Cotton,Whitefly,Odisha,Kendrapara,4,14,26,27,31,32,,,,,92,94,70,72,41,58,4,5,8,9,whitefly
Kharif,Cotton,Whitefly,Odisha,Keonjhar,5,16,24,25,33,34,,,,,84,86,57,59,27,42,6,7,6,7,whitefly
Kharif,Cotton,Whitefly,Odisha,Khordha,4,15,26,27,32,33,,,,,90,92,68,70,37,52,5,6,7,8,whitefly
Kharif,Cotton,Whitefly,Odisha,Koraput,6,18,22,23,29,30,,,,,94,96,74,76,50,65,3,4,9,10,whitefly
Kharif,Cotton,Whitefly,Odisha,Malkangiri,6,18,23,24,30,31,,,,,93,95,73,75,48,63,4,5,9,10,whitefly
Kharif,Cotton,Whitefly,Odisha,Mayurbhanj,5,16,24,25,33,34,,,,,85,87,58,60,29,43,6,7,6,7,whitefly
Kharif,Cotton,Whitefly,Odisha,Nabarangpur,6,18,24,25,35,36,,,,,82,84,55,57,24,37,7,8,5,6,whitefly
Kharif,Cotton,Whitefly,Odisha,Nayagarh,5,16,25,27,34,35,,,,,86,88,59,61,30,44,6,7,6,7,whitefly
Kharif,Cotton,Whitefly,Odisha,Nuapada,6,18,25,26,36,37,,,,,80,82,52,54,20,33,8,9,5,6,whitefly
Kharif,Cotton,Whitefly,Odisha,Puri,4,14,26,27,31,32,,,,,92,94,70,72,39,55,4,5,8,9,whitefly
Kharif,Cotton,Whitefly,Odisha,Rayagada,6,18,22,23,30,31,,,,,94,96,74,76,47,62,4,5,9,10,whitefly
Kharif,Cotton,Whitefly,Odisha,Sambalpur,5,16,25,26,35,36,,,,,83,85,56,58,25,39,7,8,6,7,whitefly
Kharif,Cotton,Whitefly,Odisha,Sonepur,5,16,25,26,36,37,,,,,81,83,53,55,22,36,8,9,5,6,whitefly
Kharif,Cotton,Whitefly,Odisha,Sundargarh,5,17,24,25,33,34,,,,,84,86,57,59,27,41,6,7,6,7,whitefly
Kharif,Cotton,Boll Rot,Odisha,Angul,12,17,24,25,32,31,,,,,88,92,70,74,85,110,4,3,7,8,boll-rot
Kharif,Cotton,Boll Rot,Odisha,Balasore,11,18,25,26,31,30,,,,,90,94,75,78,95,125,4,3,8,9,boll-rot
Kharif,Cotton,Boll Rot,Odisha,Bargarh,12,18,23,24,33,32,,,,,86,90,68,72,80,105,5,4,6,7,boll-rot
Kharif,Cotton,Boll Rot,Odisha,Bhadrak,11,17,25,26,31,30,,,,,91,95,76,79,100,130,4,3,8,9,boll-rot
Kharif,Cotton,Boll Rot,Odisha,Balangir,13,18,24,25,34,33,,,,,85,89,66,70,75,100,5,4,6,7,boll-rot
Kharif,Cotton,Boll Rot,Odisha,Boudh,12,17,24,26,32,31,,,,,87,91,69,73,82,108,5,4,6,7,boll-rot
Kharif,Cotton,Boll Rot,Odisha,Cuttack,11,18,25,27,31,30,,,,,92,96,77,80,98,128,4,3,8,9,boll-rot
Kharif,Cotton,Boll Rot,Odisha,Deogarh,12,17,23,24,33,32,,,,,86,90,67,71,78,103,5,4,7,8,boll-rot
Kharif,Cotton,Boll Rot,Odisha,Dhenkanal,12,17,24,26,32,31,,,,,88,92,70,74,85,112,4,3,7,8,boll-rot
Kharif,Cotton,Boll Rot,Odisha,Gajapati,13,18,23,24,30,29,,,,,93,97,78,82,105,140,3,2,9,10,boll-rot
Kharif,Cotton,Boll Rot,Odisha,Ganjam,11,18,24,25,31,30,,,,,91,95,76,79,100,132,4,3,8,9,boll-rot
Kharif,Cotton,Boll Rot,Odisha,Jagatsinghapur,11,18,25,26,30,29,,,,,92,96,77,80,102,135,4,3,8,9,boll-rot
Kharif,Cotton,Boll Rot,Odisha,Jajpur,11,18,25,26,31,30,,,,,90,94,75,78,96,126,4,3,8,9,boll-rot
Kharif,Cotton,Boll Rot,Odisha,Jharsuguda,12,17,24,25,34,33,,,,,84,88,65,69,74,98,5,4,6,7,boll-rot
Kharif,Cotton,Boll Rot,Odisha,Kalahandi,13,19,23,24,33,32,,,,,85,89,66,70,76,101,5,4,6,7,boll-rot
Kharif,Cotton,Boll Rot,Odisha,Kandhamal,13,19,22,23,29,28,,,,,94,98,80,84,110,150,3,2,9,10,boll-rot
Kharif,Cotton,Boll Rot,Odisha,Kendrapara,11,18,25,26,30,29,,,,,93,97,78,82,108,142,3,2,8,9,boll-rot
Kharif,Cotton,Boll Rot,Odisha,Keonjhar,12,18,23,24,32,31,,,,,87,91,69,73,83,109,4,3,7,8,boll-rot
Kharif,Cotton,Boll Rot,Odisha,Khordha,11,18,25,26,31,30,,,,,91,95,76,79,97,130,4,3,8,9,boll-rot
Kharif,Cotton,Boll Rot,Odisha,Koraput,13,19,21,22,28,27,,,,,95,99,82,86,120,165,3,2,9,10,boll-rot
Kharif,Cotton,Boll Rot,Odisha,Malkangiri,13,19,22,23,29,28,,,,,94,98,81,85,115,155,3,2,9,10,boll-rot
Kharif,Cotton,Boll Rot,Odisha,Mayurbhanj,12,18,23,24,32,31,,,,,88,92,70,74,84,110,4,3,7,8,boll-rot
Kharif,Cotton,Boll Rot,Odisha,Nabarangpur,13,19,23,24,33,32,,,,,85,89,67,71,79,104,5,4,6,7,boll-rot
Kharif,Cotton,Boll Rot,Odisha,Nayagarh,12,18,24,26,32,31,,,,,88,92,70,74,86,113,4,3,7,8,boll-rot
Kharif,Cotton,Boll Rot,Odisha,Nuapada,13,19,24,25,34,33,,,,,83,87,64,68,72,96,5,4,6,7,boll-rot
