state,season,crop_name,crop_stage,crop_stage_classified,advisory_index,advisory_code,advisory_title,advisory_type,advisory_class,rain_min,rain_max,rain_mean,temp_min,temp_max,rh_min,rh_max,rainydays_min,raindays_max,wind_min,wind_max,landtype,advisory_content,cropstage_week_start,cropstage_week_end,agro_week,day_of_month,month_of_year
Odisha,Kharif,Blackgram,Maturity & Harvest ,Maturity & Harvest ,14,OD-ALL-K-BG-MH-Harvesting management,Harvesting management,Standard,Harvest,20,60,,25,35,40,75,2,6,0,15,,Harvest management and Storage practices in Blackgram. Pods should be harvested at 70-80 % maturity when most of the pods turn black. Threshing is done manually or using machineries like vertical flow pulse thresher cum winnower and sun dried for 3 - 4 days to attain a moisture content of 8-10%. Apply edible oil @200 ml/quintal of grain or neem oil @200-250 ml / 50 kg of grain and mix it well to store for longer period. Mix neem leaves or begonia leaves to prevent storage pest attack @ 50g/kg of seeds.                         ,13,15,Week 14-15,11,9
Odisha,Kharif,Blackgram,Post-Harvest,Post-Harvest,15,OD-ALL-K-BG-PH-Storage Management,Storage Management,Standard,Storage,0,0,,15,35,0,0,0,0,0,15,,"After harvesting Blackgram, dry the seeds until the optimum moisture content is attained. Clean the entire surface where the storage is to be done. Thereafter, mix 250 ml of any edible oil per quintal of seed to reduce the infestation of pest during the storage. Dried leaves of either Begonia or Neem @ 1 kg/Bag can also be kept inside the storage bag to avoid pest infestation. To decrease the pest infestation during storage, dip the gunny bags in boiling water for 15min then dry it properly under the sun before filling the seeds in the bags. Else prepare Malathion 5ml per litre of water solution and then dip the gunny bags in it for 15min and then dry it properly under the sun. Thereafter store the seeds in the bags.",15,16,Week 16,21,9
Odisha,Kharif,Maize,Pre Sowing,Pre Sowing,1,OD-ALL-K-M-PS-Varietal selection and seed rate ,Varietal selection and seed rate ,Fixed,Variety,,,,,,,,,,,,,"Some important varieties for cultivation during Kharif season are OMH 14-27, HM 9, Vivek maize hybrid-27, HM 4, Vivek maize hybrid-17, P 3441, P 3501, P 3544, PMH 6, Bio 9544, CMH 08-287, CMH 08-292, DMH 121, LG 32.81 (Yuvaraj Gold),  HM 12, Seed Tech 2324, KDMH-017, KMH 3712, NK 30, NMH 920, NMH 803. ",-3,-2,Week 0,15,6
Odisha,Kharif,Maize,Land Prep & Sowing,Land Prep & Sowing,2,OD-ALL-K-M-LP-Land Preparation,Land Preparation,Fixed,Generic,30,80,,22,30,45,75,3,7,0,15,,Land should be ploughed 3-4 times by cultivator to get fine tilth followed by land levelling. Apply 2 tonne of well decomposed FYM during final land preparation. For one acre of maize cultivation 6-7 kg of seeds is required,-2,-1,Week 1,22,6
Odisha,Kharif,Maize,Germination & Seedling,Germination & Seedling,3,OD-ALL-K-M-GS-Seed rate_Seed treatment,"Seed rate, Seed treatment",Standard,Seed rate and seed treatment,40,90,,20,28,50,80,4,8,0,15,,"For one acre of maize cultivation 6-7 kg of seeds is required. Seeds should be treated before sowing to protect it from seed and soil borne diseases and pests. Apply Carboxin 37.5 % + Thiram 37.5% D.S @ 2 g / kg seed for leaf blight and Pythium Stalk Rot and Imidachloprid @ 4 g / kg or Fipronil @ 4 ml / Kg for termite and shoot fly. Mix Cyantraniliprole19.8% + Thiamethoxam 19.8% FS @ 4 ml / kg seed or Cyzapyr + Thiamethoxam @ 6 ml/ kg seed to control Fall Army Worm, Stemborer and aphids. Keep row to row spacing at 60 cm and plant to plant at 25 cm.  To maintain optimum plant population, use seed drill for sowing. Remove extra plants at 3 leaf stage (10 to 12 days after emergence) by keeping one plant per hill. Sowing is done at a depth of 5 cm.",-1,0,Week 2,29,6
Odisha,Kharif,Maize,Germination & Seedling,Germination & Seedling,4,OD-ALL-K-M-GS-Basal Fertilizer and spacing,Basal Fertilizer management and spacing,Standard,Fertilizer,20,60,,22,30,50,80,6,14,0,15,,"Apply 48- kg of DAP, 40-kg of potash and 6 kg Urea per acre along with 2 tonnes of well decomposed FYM in furrows before sowing as basal fertilizer. Apart from this application of 10 kg Zinc sulphate, 4 kg boron and 12 kg Sulpher per acre enhances the crop yield. ",0,1,Week 2,29,6
Odisha,Kharif,Maize,Germination & Seedling,Germination & Seedling,5,OD-ALL-K-M-GS-Preemergence weed management,Preemergence weed management,Standard,Weed,40,90,,20,30,50,80,4,8,0,15,,"The first weeding  should be done within 2-3 weeks after germination followed by second hoeing may be done at 6 to 7 weeks stage. Rotary peg weeder or power weeder can be used for more effective weeding. For chemical control of weeds in one acre, pre-emergence application of atrazine 50% WP @ 600-800 g or Pendimethalin 30%EC @600-900 g within 1-2 days after sowing effectively controls weeds up to one month.",0,1,Week 2,29,6
Odisha,Kharif,Maize,Germination & Seedling,Germination & Seedling,6,"OD-ALL-K-M-GS-Pest and disease (Downy Mildew, Head Smut, Maize Dwarf Mosaic Virus, Pink Stem Borer, Fall Armyworm (FAW), Shoot Fly, Aphids, Leaf Hopper, Termites)","Pest and disease (Downy Mildew, Head Smut, Maize Dwarf Mosaic Virus, Pink Stem Borer, Fall Armyworm (FAW), Shoot Fly, Aphids, Leaf Hopper, Termites)",Dynamic,Pest and Disease,,,,,,,,,,,,,,1,2,Week 2-3,29,6
Odisha,Kharif,Maize,Early Vegetative,Early Vegetative,7,"OD-ALL-K-M-GS-Pest and disease (Northern Corn Leaf Blight, Southern Leaf Blight, Common Rust, Downy Mildew, Bacterial Stalk Rot, Maize Dwarf Mosaic Virus, Spotted Stem Borer, Pink Stem Borer, Fall Armyworm (FAW), Shoot Fly, Aphids, Leaf Hopper, Termites, Grasshopper, Hairy caterpillar)","Pest and disease (Northern Corn Leaf Blight, Southern Leaf Blight, Common Rust, Downy Mildew, Bacterial Stalk Rot, Maize Dwarf Mosaic Virus, Spotted Stem Borer, Pink Stem Borer, Fall Armyworm (FAW), Shoot Fly, Aphids, Leaf Hopper, Termites, Grasshopper, Hairy caterpillar)",Dynamic,Pest and Disease,,,,,,,,,,,,,,2,3,Week 3-4,6,7
Odisha,Kharif,Maize,Early Vegetative,Early Vegetative,8,OD-ALL-K-M-EV-Post emergence weed Management,Post emergence weed Management,Standard,Weed,50,100,,22,30,50,80,5,9,0,15,,If pre-emergence herbicide is not applied during sowing than to manage weeds in Maize crop post emergence application of herbicide for both grassy and broadleaf weeds like Tembotrione 34.4% SC @ 115-ml/acre or Topramezone 33.6% SC @ 30-ml/acre or Atrazine 22.7 % SC + Mesotrione 2.27 % SC @ 800 -ml/acre should be applied at 20-25 DAS by mixing it in 200 litre of water. Always use flat-fan or flood-jet nozzle and clean water for herbicide spraying. Apply sticker @ 1 ml/lit of water along with herbicide.,4,5,Week 5-6,13,7
Odisha,Kharif,Maize,Late Vegetative / Grand Growth Stage,Late Vegetative / Grand Growth Stage,9,OD-ALL-K-M-VG-Interculture and Nutrient Management,Interculture and Nutrient Management ,Standard,Nutrient,60,120,,22,32,55,85,5,10,0,15,,Hand weeding and earthing up should be done at 20-25 DAS. Apply 55 kg of urea per acre at this stage.,5,6,Week 6,19,7
Odisha,Kharif,Maize,Late Vegetative / Grand Growth Stage,Late Vegetative / Grand Growth Stage,10,"OD-ALL-K-M-VG-Pest management (Spotted Stem Borer, Pink Stem Borer, Fall Armyworm (FAW), Aphids, Leaf Hopper, Corn Earworm, Termites, Grasshopper, Hairy caterpillar)_Disease (Northern Corn Leaf Blight, Southern Leaf Blight, Common Rust, Downy Mildew, Bacterial Stalk Rot, Charcoal Rot, Head smut, Maize Dwarf Mosaic Virus, Stem rot)","Pest management (Spotted Stem Borer, Pink Stem Borer, Fall Armyworm (FAW), Aphids, Leaf Hopper, Corn Earworm, Termites, Grasshopper, Hairy caterpillar)",Dynamic,Pest and Disease,,,,,,,,,,,,,,6,8,Week 7-8,27,7
Odisha,Kharif,Maize,Late Vegetative / Grand Growth Stage,Late Vegetative / Grand Growth Stage,11,"OD-ALL-K-M-VG-Pest management (Spotted Stem Borer, Pink Stem Borer, Fall Armyworm (FAW), Aphids, Leaf Hopper, Corn Earworm, Termites, Grasshopper, Hairy caterpillar)_Disease (Northern Corn Leaf Blight, Southern Leaf Blight, Common Rust, Downy Mildew, Bacterial Stalk Rot, Charcoal Rot, Head smut, Maize Dwarf Mosaic Virus, Stem rot)","Disease (Northern Corn Leaf Blight, Southern Leaf Blight, Common Rust, Downy Mildew, Bacterial Stalk Rot, Charcoal Rot, Head smut, Maize Dwarf Mosaic Virus, Stem rot)",Dynamic,Pest and Disease,,,,,,,,,,,,,,6,8,Week 7-8,27,7
Odisha,Kharif,Maize,Tasseling Stage,Tasseling Stage,12,OD-ALL-K-M-F-Irrigation management,Irrigation management ,Standard,Irrigation,60,120,,22,32,55,85,6,12,0,15,,"Maize cannot tolerate standing water. Proper drainage should be done to avoid water logging. Germination, silking, taselling and grain filling are the critical stages of irrigation. Farmers should take care of irrigation during this time. If available, sprinkler irrigation up to the knee-height stage is optimum method for maize crop. In furrow irrigation method water should be given in furrow up to 2/3rd of the height of the ridge.",6,8,Week 7-8,27,7
Odisha,Kharif,Maize,Tasseling Stage,Tasseling Stage,13,"OD-ALL-K-M-F-Pest management (Maize Dwarf Mosaic Virus, Spotted Stem Borer, Pink Stem Borer, Fall Armyworm (FAW), Corn Earworm, Aphids, Grasshopper, Hairy caterpillar)-Disease Management (Head smut, Northern Corn Leaf Blight, Southern Leaf Blight, Common Rust, Bacterial Stalk Rot, Charcoal Rot, Maize Dwarf Mosaic Virus, Stem rot)","Pest management (Maize Dwarf Mosaic Virus, Spotted Stem Borer, Pink Stem Borer, Fall Armyworm (FAW), Corn Earworm, Aphids, Grasshopper, Hairy caterpillar)",Dynamic,Pest and Disease,,,,,,,,,,,,,,8,10,Week 9-10,10,8
Odisha,Kharif,Maize,Tasseling Stage,Tasseling Stage,14,"OD-ALL-K-M-F-Pest management (Maize Dwarf Mosaic Virus, Spotted Stem Borer, Pink Stem Borer, Fall Armyworm (FAW), Corn Earworm, Aphids, Grasshopper, Hairy caterpillar)-Disease Management (Head smut, Northern Corn Leaf Blight, Southern Leaf Blight, Common Rust, Bacterial Stalk Rot, Charcoal Rot, Maize Dwarf Mosaic Virus, Stem rot)","Disease Management (Head smut, Northern Corn Leaf Blight, Southern Leaf Blight, Common Rust, Bacterial Stalk Rot, Charcoal Rot, Maize Dwarf Mosaic Virus, Stem rot)",Dynamic,Pest and Disease,,,,,,,,,,,,,,8,10,Week 9-10,10,8
Odisha,Kharif,Maize,Silking Stage,Silking Stage,15,OD-ALL-K-M-PF-Irrigation management,Irrigation management ,Standard,Irrigation,70,130,,22,32,55,85,6,12,0,15,,"Maize cannot tolerate standing water. Proper drainage should be done to avoid water logging. Germination, silking, taselling and grain filling are the critical stages of irrigation. Farmers should take care of irrigation during this time. If available, sprinkler irrigation up to the knee-height stage is optimum method for maize crop. In furrow irrigation method water should be given in furrow up to 2/3rd of the height of the ridge.",10,12,Week 11-12,22,8
Odisha,Kharif,Maize,Silking Stage,Silking Stage,16,"OD-ALL-K-M-PF-Pest management (Fall Armyworm (FAW), Corn Earworm, Spotted Stem Borer, Pink Stem Borer)_Disease Management (Head smut, Northern Corn Leaf Blight, Southern Leaf Blight, Common Rust, Bacterial Stalk Rot, Charcoal Rot, Stem rot)","Pest management (Fall Armyworm (FAW), Corn Earworm, Spotted Stem Borer, Pink Stem Borer)",Dynamic,Pest and Disease,,,,,,,,,,,,,,12,13,Week13,4,9
Odisha,Kharif,Maize,Silking Stage,Silking Stage,17,"OD-ALL-K-M-PF-Pest management (Fall Armyworm (FAW), Corn Earworm, Spotted Stem Borer, Pink Stem Borer)_Disease Management (Head smut, Northern Corn Leaf Blight, Southern Leaf Blight, Common Rust, Bacterial Stalk Rot, Charcoal Rot, Stem rot)","Disease Management (Head smut, Northern Corn Leaf Blight, Southern Leaf Blight, Common Rust, Bacterial Stalk Rot, Charcoal Rot, Stem rot)",Dynamic,Pest and Disease,,,,,,,,,,,,,,12,13,Week13,4,9
Odisha,Kharif,Maize,Kernel Formation / Grain Filling Stage,Kernel Formation / Grain Filling Stage,18,"OD-ALL-K-M-GF-Pest management (Fall Armyworm (FAW), Corn Earworm)_Disease(Head smut, Northern Corn Leaf Blight, Southern Leaf Blight, Common Rust, Bacterial Stalk Rot, Charcoal Rot)","Pest management (Fall Armyworm (FAW), Corn Earworm)",Dynamic,Pest and Disease,,,,,,,,,,,,,,13,14,Week 14,10,9
Odisha,Kharif,Maize,Kernel Formation / Grain Filling Stage,Kernel Formation / Grain Filling Stage,19,"OD-ALL-K-M-GF-Pest management (Fall Armyworm (FAW), Corn Earworm)_Disease(Head smut, Northern Corn Leaf Blight, Southern Leaf Blight, Common Rust, Bacterial Stalk Rot, Charcoal Rot)","Disease  (Head smut, Northern Corn Leaf Blight, Southern Leaf Blight, Common Rust, Bacterial Stalk Rot, Charcoal Rot)",Dynamic,Pest and Disease,,,,,,,,,,,,,,13,14,Week 14,10,9
Odisha,Kharif,Maize,Maturity stage,Maturity stage,20,OD-ALL-K-M-MH-Harvesting management,Harvesting management,Fixed,Harvest,20,30,,22,32,45,75,2,6,0,15,,"The grain can be harvested when cob-sheath turns brownish, grains become hard, and they do not contain more than 30- percent moisture in them. Black to brown spots appears on the cob when grains are removed. Tear off the sheath after cobs are removed from standing plants. Dry the cobs under the sun till the grains attains 12-15 % Moisture level. Use hand operated maize sheller or power operated maize sheller to remove the grains. After shelling, the grain can be dried for 2 to 3 days, cleaned and stored at 8 to 10 per cent moisture in gunny bag. Proper care should be taken to avoid damage due to insects and rodents. ",14,16,Week 15-16,16,9
Odisha,Kharif,Maize,Post-Harvest,Post-Harvest,21,OD-ALL-K-M-PH-Storage Management,Storage Management,Fixed,Storage,,,,,,,,,,,,,,16,18,Week 17-18,22,9
Odisha,Kharif,Groundnut,Pre Sowing,Pre Sowing,1,OD-ALL-K-GNT-PS-Varietal selection and seed rate ,Varietal selection and seed rate ,Fixed,Variety,,,,,,,,,,,,,"Use the varieties suitable to Odisha condition like Kalinga groundnut 101, Devi, Kadri-9, TG-51, TG-38, CO-7, Dharani, OG-52-1 (Smruti), GPBD 4 (Vikas), TPG-41, TMV 14, Kalinga Groundnut -1 (Dhara), Kadri-6 (K-1240), ICGV-00350, JL-24, TAG-24 etc. For one acre 40-50 kg groundnut seed kernel is required.",-3,-2,Week 0,15,6
Odisha,Kharif,Groundnut,Land Prep & Sowing,Land Prep & Sowing,2,OD-ALL-K-GNT-LP-Land Preparation,Land Preparation,Fixed,Generic,0,10,,24,30,60,75,1,2,3,7,,"The land is levelled by ploughing 3-4 times and the soil is levelled. Select well drained sandy loam soil, use improved plough (MB plough) and power tiller with rotavator or tractor with cultivator for good seed bed preparation. If there is waterlogging at the base of the tree, the yield of groundnut decreases. Therefore, slight slope should be made from one side to the other to drain the stagnant water from the land. During the last ploughing, 5 tons of cow dung is applied per hectare. If the soil is acidic, the nuts become nutless. Therefore, if the soil test shows acidity, Apply 5-6 cart load of well decomposed farmyard manure before each crop season. Use Chlorpyrifos 1.5% DP dust @ 10 kg/acre at final land preparation time in termite prone field.",-2,-1,Week 1,22,6
